"DATE","CFDD","NMDD"
"1922-01-02",120.2,301.775
"1922-01-03",130.6,291.375
"1922-01-04",132.95,289.025
"1922-01-05",129.8875,292.0875
"1922-01-06",132.9375,289.0375
"1922-01-07",138.9125,283.0625
"1922-01-08",141.2875,280.6875
"1922-01-09",139.775,282.2
"1922-01-10",140.75,281.225
"1922-01-11",147.2125,274.7625
"1922-01-12",155.9125,266.0625
"1922-01-13",165.5,256.475
"1922-01-14",170.625,251.35
"1922-01-15",171.3875,250.5875
"1922-01-16",179.4375,242.5375
"1922-01-17",183.8125,238.1625
"1922-01-18",187.425,234.55
"1922-01-19",187.7,234.275
"1922-01-20",193.1125,228.8625
"1922-01-21",196.65,225.325
"1922-01-22",204.35,217.625
"1922-01-23",217.275,204.7
"1922-01-24",230.6625,191.3125
"1922-01-25",243.85,178.125
"1922-01-26",257.0375,164.9375
"1922-01-27",269.2,152.775
"1922-01-28",277.4,144.575
"1922-01-29",281.15,140.825
"1922-01-30",286.2375,135.7375
"1922-01-31",288.9375,133.0375
"1922-02-01",289.15,132.825
"1922-02-02",287.425,134.55
"1922-02-03",289.6375,132.3375
"1922-02-04",292.5625,129.4125
"1922-02-05",294.3625,127.6125
"1922-02-06",292.775,129.2
"1922-02-07",296.5125,125.4625
"1922-02-08",304.5125,117.4625
"1922-02-09",306.2375,115.7375
"1922-02-10",305.9625,116.0125
"1922-02-11",305.275,116.7
"1922-02-12",313.1875,108.7875
"1922-02-13",321.25,100.725
"1922-02-14",328.275,93.7000000000002
"1922-02-15",332.9875,88.9875000000002
"1922-02-16",345.275,76.7000000000002
"1922-02-17",362.6625,59.3125000000002
"1922-02-18",367.95,54.0250000000002
"1922-02-19",364.2625,57.7125000000002
"1922-02-20",361.975,60.0000000000002
"1922-02-21",365.45,56.5250000000002
"1922-02-22",368.15,53.8250000000002
"1922-02-23",365.65,56.3250000000002
"1922-02-24",373.575,48.4000000000002
"1922-02-25",378.775,43.2000000000002
"1922-02-26",381.275,40.7000000000002
"1922-02-27",380.7375,41.2375000000002
"1922-02-28",385.5125,36.4625000000002
"1922-03-01",393.2125,28.7625000000002
"1922-03-02",397.175,24.8000000000002
"1922-03-03",399.3375,22.6375000000002
"1922-03-04",398.925,23.0500000000002
"1922-03-05",395.675,26.3000000000002
"1922-03-06",390.2625,31.7125000000002
"1922-03-07",384.9875,36.9875000000002
"1922-03-08",383.475,38.5000000000002
"1922-03-09",383.4875,38.4875000000002
"1922-03-10",380.8625,41.1125000000002
"1922-03-11",378.075,43.9000000000002
"1922-03-12",376.3375,45.6375000000002
"1922-03-13",371.125,50.8500000000002
"1922-03-14",362.9125,59.0625000000002
"1922-03-15",358.6125,63.3625000000002
"1922-03-16",359.575,62.4000000000002
"1922-03-17",366.025,55.9500000000002
"1922-03-18",370.5375,51.4375000000002
"1922-03-19",370.875,51.1000000000002
"1922-03-20",368.025,53.9500000000002
"1922-03-21",368.4375,53.5375000000002
"1922-03-22",371.9875,49.9875000000002
"1922-03-23",374.275,47.7000000000002
"1922-03-24",371.3125,50.6625000000002
"1922-03-25",366.175,55.8000000000002
"1922-03-26",359.7875,62.1875000000002
"1922-03-27",356.7375,65.2375000000002
"1922-03-28",348.325,73.6500000000002
"1922-03-29",345.4875,76.4875000000002
"1922-03-30",346.875,75.1000000000002
"1922-03-31",347.0875,74.8875000000002
"1922-04-01",345.3375,76.6375000000002
"1922-04-02",343.8125,78.1625000000002
"1922-04-03",341.1125,80.8625000000002
"1922-04-04",335.3625,86.6125000000002
"1922-04-05",329.525,92.4500000000002
"1922-04-06",320.5625,101.4125
"1922-04-07",308.475,113.5
"1922-04-08",297.3,124.675
"1922-04-09",284.6625,137.3125
"1922-04-10",267.775,154.2
"1922-04-11",255.0625,166.9125
"1922-04-12",248.475,173.5
"1922-04-13",243.875,178.1
"1922-04-14",239.025,182.95
"1922-04-15",232.425,189.55
"1922-04-16",223.6125,198.3625
"1922-04-17",209.7125,212.2625
"1922-04-18",198.25,223.725
"1922-04-19",189.7125,232.2625
"1922-04-20",188.2625,233.7125
"1922-04-21",187.5625,234.4125
"1922-04-22",185.075,236.9
"1922-04-23",180.075,241.9
"1922-04-24",174.5125,247.4625
"1922-04-25",166.175,255.8
"1922-04-26",155.7,266.275
"1922-04-27",151.6875,270.2875
"1922-04-28",147.7875,274.1875
"1922-04-29",139.1625,282.8125
"1922-04-30",132.225,289.75
"1922-10-01",0,18.8375
"1922-10-02",0,37.525
"1922-10-03",0,55.725
"1922-10-04",0,73.0125
"1922-10-05",0,91.9625
"1922-10-06",0,108.0875
"1922-10-07",0,120.1125
"1922-10-08",0,133.25
"1922-10-09",0,144.9
"1922-10-10",0,159.075
"1922-10-11",0,174.2125
"1922-10-12",0,184.4875
"1922-10-13",0,189.7625
"1922-10-14",0,202
"1922-10-15",0,216.1
"1922-10-16",0,230.6875
"1922-10-17",0,240.975
"1922-10-18",0,243.8875
"1922-10-19",0,247.6375
"1922-10-20",0,248.3125
"1922-10-21",0,252.675
"1922-10-22",0,264.6875
"1922-10-23",0,274.475
"1922-10-24",0,278.375
"1922-10-25",0,287.825
"1922-10-26",0,291.7
"1922-10-27",0,296.2
"1922-10-28",0,299.075
"1922-10-29",0,301.7125
"1922-10-30",0,305.6
"1922-10-31",0,308.8
"1922-11-01",0,314.275
"1922-11-02",0,322.1
"1922-11-03",0,332.1125
"1922-11-04",0,342.725
"1922-11-05",0,352.8625
"1922-11-06",0,361.45
"1922-11-07",0,371.0875
"1922-11-08",0,378.3125
"1922-11-09",0,382.2125
"1922-11-10",0,386.3625
"1922-11-11",0,397.1375
"1922-11-12",0,404.975
"1922-11-13",0,408.6625
"1922-11-14",0,415.75
"1922-11-15",0,424.025
"1922-11-16",0,427.2
"1922-11-17",0,435.1875
"1922-11-18",0,443.8
"1922-11-19",0,452.275
"1922-11-20",0,456.95
"1922-11-21",0,457.2375
"1922-11-22",0.9,456.3375
"1922-11-23",0,458.1375
"1922-11-24",0.125,458.0125
"1922-11-25",3.875,454.2625
"1922-11-26",6.7875,451.35
"1922-11-27",7.0625,451.075
"1922-11-28",7.35,450.7875
"1922-11-29",6.6625,451.475
"1922-11-30",0.4,457.7375
"1922-12-01",0,466.775
"1922-12-02",0,467.5375
"1922-12-03",0,471.075
"1922-12-04",0,473.8625
"1922-12-05",0,475.675
"1922-12-06",5.7,469.975
